open,high,low,close,volume,adjclose,dividends
54.02000045776367,54.310001373291016,53.25,53.61000061035156,2936800,45.95243835449219,0.0
53.7400016784668,53.77000045776367,53.060001373291016,53.54999923706055,2846600,45.900997161865234,0.0
53.779998779296875,55.290000915527344,53.779998779296875,55.040000915527344,2503200,47.17816925048828,0.0
55.369998931884766,55.7599983215332,55.099998474121094,55.310001373291016,2446300,47.409610748291016,0.0
55.5,56.33000183105469,55.029998779296875,55.83000183105469,3350300,47.8553352355957,0.0
56.11000061035156,56.22999954223633,54.970001220703125,55.0099983215332,2845300,47.152469635009766,0.0
55.040000915527344,55.31999969482422,54.65999984741211,54.83000183105469,2008500,46.99816131591797,0.0
54.5,55.2400016784668,54.400001525878906,55.09000015258789,1157000,47.22103500366211,0.0
55.5099983215332,55.65999984741211,54.900001525878906,55.560001373291016,1629300,47.623897552490234,0.0
55.83000183105469,56.29999923706055,55.59000015258789,56.279998779296875,1481200,48.241050720214844,0.0
56.470001220703125,56.84000015258789,55.810001373291016,55.90999984741211,2101000,47.92390441894531,0.0
55.95000076293945,56.599998474121094,55.90999984741211,56.54999923706055,1551500,48.47249221801758,0.0
57.08000183105469,58.150001525878906,57.08000183105469,58.099998474121094,2337200,49.801082611083984,0.0
58.02000045776367,58.41999816894531,57.68000030517578,58.38999938964844,1359100,50.04966735839844,0.0
58.56999969482422,58.81999969482422,58.06999969482422,58.2400016784668,1693300,49.92110061645508,0.0
58.33000183105469,58.61000061035156,58.13999938964844,58.279998779296875,2045900,49.955379486083984,0.0
58.380001068115234,58.68000030517578,58.16999816894531,58.470001220703125,1137300,50.11824035644531,0.0
58.58000183105469,58.95000076293945,58.040000915527344,58.310001373291016,2058500,49.9810791015625,0.0
58.25,58.900001525878906,58.130001068115234,58.810001373291016,1552000,50.409671783447266,0.0
58.7400016784668,59.099998474121094,58.599998474121094,58.9900016784668,1237800,50.56396484375,0.0
58.970001220703125,59.0,57.599998474121094,57.630001068115234,4014200,49.39820861816406,0.0
58.31999969482422,59.29999923706055,56.58000183105469,56.77000045776367,3089500,48.66107177734375,0.0
56.20000076293945,57.689998626708984,55.79999923706055,57.61000061035156,2869300,49.3810920715332,0.0
57.40999984741211,58.58000183105469,57.279998779296875,58.470001220703125,1714300,50.11824035644531,0.0
58.369998931884766,58.779998779296875,58.16999816894531,58.38999938964844,1440900,50.04966735839844,0.0
58.84000015258789,58.88999938964844,58.09000015258789,58.22999954223633,2487500,49.91252136230469,0.0
58.540000915527344,58.970001220703125,58.0,58.27000045776367,1848600,49.946807861328125,0.0
58.38999938964844,59.119998931884766,58.369998931884766,58.79999923706055,1746200,50.40110397338867,0.0
58.75,58.79999923706055,58.25,58.47999954223633,1560100,50.126800537109375,0.0
58.380001068115234,59.09000015258789,58.290000915527344,59.029998779296875,1129300,50.59825134277344,0.0
59.029998779296875,59.029998779296875,58.36000061035156,58.65999984741211,1060800,50.281089782714844,0.0
58.310001373291016,59.16999816894531,58.209999084472656,58.7400016784668,1414300,50.34965896606445,0.0
59.36000061035156,59.66999816894531,58.88999938964844,59.61000061035156,1578900,51.09539794921875,0.0
59.459999084472656,59.75,59.2400016784668,59.4900016784668,1223200,50.99253845214844,0.0
58.900001525878906,59.2400016784668,58.45000076293945,58.66999816894531,1544100,50.289676666259766,0.0
58.70000076293945,58.970001220703125,57.97999954223633,58.13999938964844,2300100,49.83537673950195,0.0
58.13999938964844,58.59000015258789,58.0,58.029998779296875,1784600,49.741085052490234,0.0
57.709999084472656,57.779998779296875,56.790000915527344,57.27000045776367,2153200,49.26792907714844,0.21
57.0,57.189998626708984,56.529998779296875,56.529998779296875,2227200,48.63133239746094,0.0
56.540000915527344,57.09000015258789,56.5,56.849998474121094,2008100,48.90660858154297,0.0
56.91999816894531,57.61000061035156,56.790000915527344,57.45000076293945,1888100,49.422786712646484,0.0
57.2599983215332,57.540000915527344,56.939998626708984,57.06999969482422,1515700,49.09588623046875,0.0
57.220001220703125,57.65999984741211,57.13999938964844,57.43000030517578,1602600,49.405582427978516,0.0
57.40999984741211,57.630001068115234,57.099998474121094,57.45000076293945,1493600,49.422786712646484,0.0
57.40999984741211,57.779998779296875,57.31999969482422,57.439998626708984,820100,49.414188385009766,0.0
57.040000915527344,57.119998931884766,56.59000015258789,56.869998931884766,1368300,48.92383575439453,0.0
56.81999969482422,57.130001068115234,56.2400016784668,56.959999084472656,1282700,49.001251220703125,0.0
56.869998931884766,57.33000183105469,56.65999984741211,57.150001525878906,766800,49.164703369140625,0.0
57.189998626708984,57.38999938964844,56.63999938964844,56.91999816894531,871700,48.966835021972656,0.0
57.459999084472656,57.880001068115234,57.209999084472656,57.38999938964844,1054500,49.37117385864258,0.0
57.630001068115234,58.29999923706055,57.59000015258789,58.130001068115234,981100,50.00777816772461,0.0
58.0,58.33000183105469,57.880001068115234,58.150001525878906,890600,50.024986267089844,0.0
58.20000076293945,58.630001068115234,57.470001220703125,58.2400016784668,885800,50.102413177490234,0.0
58.310001373291016,58.790000915527344,58.150001525878906,58.65999984741211,940800,50.46371078491211,0.0
59.0,59.5,58.88999938964844,59.369998931884766,1080300,51.07450485229492,0.0
59.43000030517578,60.4900016784668,59.40999984741211,60.4900016784668,2026200,52.03803253173828,0.0
60.41999816894531,61.02000045776367,60.369998931884766,60.459999084472656,1430900,52.0122184753418,0.0
60.630001068115234,60.779998779296875,60.09000015258789,60.279998779296875,1274100,51.85736846923828,0.0
60.79999923706055,61.2599983215332,60.65999984741211,60.95000076293945,1012900,52.43375015258789,0.0
