open,high,low,close,volume,adjclose,dividends,splits
41.2070426940918,41.2070426940918,39.73176956176758,40.377201080322266,2520093,37.18428421020508,0.0,0.0
40.81307601928711,41.18189239501953,40.74601745605469,41.08130645751953,1799879,37.83269500732422,0.0,0.0
41.5088005065918,42.53143310546875,41.1567497253418,42.41408157348633,1965825,39.060089111328125,0.0,0.0
42.63201904296875,43.17686462402344,42.49790573120117,42.74937057495117,1666621,39.368865966796875,0.0,0.0
42.74937057495117,42.958927154541016,42.47275924682617,42.48952102661133,3692096,39.12956237792969,0.0,0.0
42.84995651245117,43.872589111328125,42.84995651245117,43.5540657043457,1690242,40.109928131103516,0.0,0.0
43.71332931518555,43.822296142578125,43.24392318725586,43.5289192199707,1431958,40.08676528930664,0.0,0.0
43.19363021850586,43.29421615600586,43.042747497558594,43.26906967163086,738944,39.84746551513672,0.0,0.0
43.7552375793457,44.08214569091797,43.44509506225586,43.93964767456055,1487432,40.46501159667969,0.0,0.0
44.49287414550781,45.1383056640625,44.49287414550781,44.95389938354492,2445054,41.399051666259766,0.0,0.0
45.373008728027344,45.473594665527344,44.761104583740234,45.07963180541992,2731493,41.514854431152344,0.0,0.0
45.0628662109375,45.20536422729492,44.828163146972656,45.07963180541992,2079280,41.514854431152344,0.0,0.0
45.58256530761719,45.94300079345703,45.297569274902344,45.90947341918945,6745103,42.27907943725586,0.0,0.0
45.691532135009766,46.06873321533203,45.691532135009766,46.04358673095703,1414659,42.4025764465332,0.0,0.0
46.16093826293945,46.41240692138672,45.99329376220703,46.102264404296875,1806083,42.45661544799805,0.0,0.0
45.423301696777344,45.691532135009766,44.97066116333008,45.264041900634766,2712166,41.684669494628906,0.0,0.0
45.540653228759766,45.83403015136719,45.473594665527344,45.63285827636719,1595518,42.024330139160156,0.0,0.0
45.89270782470703,46.28667068481445,45.691532135009766,46.177703857421875,2099561,42.526092529296875,0.0,0.0
46.227996826171875,46.2950553894043,45.79212188720703,46.06035232543945,1395094,42.41801452636719,0.0,0.0
46.2447624206543,46.43755340576172,45.93461990356445,46.18608474731445,1794511,42.53380584716797,0.0,0.0
46.404022216796875,46.65549087524414,45.76697540283203,45.79212188720703,1480752,42.170997619628906,0.0,0.0
46.152557373046875,46.58843231201172,46.06035232543945,46.51299285888672,2695464,42.834869384765625,0.0,0.0
46.28667068481445,46.6471061706543,46.051971435546875,46.5465202331543,1431958,42.86574935913086,0.0,0.0
46.3453483581543,46.77284240722656,46.33696746826172,46.70578384399414,1787830,43.012413024902344,0.0,0.0
46.4710807800293,46.76445770263672,46.16931915283203,46.2699089050293,903578,42.61101150512695,0.0,0.0
46.5716667175293,46.73093032836914,46.02682113647461,46.3704948425293,1769100,42.703643798828125,0.0,0.0
45.79212188720703,46.08549880981445,44.64375686645508,45.02933883666992,4833082,41.468536376953125,0.0,0.0
45.57418441772461,46.85666275024414,45.440067291259766,46.46269989013672,4922795,42.78853988647461,0.0,0.0
46.31181716918945,46.89857482910156,46.177703857421875,46.814754486083984,1936358,43.11276626586914,0.0,0.0
46.73093032836914,46.965633392333984,46.60519790649414,46.865047454833984,1233443,43.159088134765625,0.0,0.0
46.82313537597656,47.091365814208984,46.51299285888672,46.63034439086914,1664116,42.942935943603516,0.0,0.0
46.47946548461914,46.52975845336914,45.75859069824219,46.02682113647461,1252173,42.38714599609375,0.0,0.0
46.26152420043945,46.78122329711914,46.2447624206543,46.56328582763672,1820637,42.88118362426758,0.0,0.0
46.84828186035156,47.284156799316406,46.404022216796875,46.5716667175293,1663996,42.888893127441406,0.0,0.0
46.3956413269043,46.84828186035156,46.1944694519043,46.67225646972656,1441144,42.981544494628906,0.0,0.0
46.83989715576172,47.61944580078125,46.47946548461914,47.61106491088867,1684516,43.84610366821289,0.0,0.0
47.720035552978516,47.720035552978516,46.53813934326172,46.56328582763672,2085603,43.009910583496094,0.142498,0.0
46.03520584106445,46.11064529418945,45.02933883666992,45.43168640136719,1873607,41.96467208862305,0.0,0.0
45.146690368652344,46.52975845336914,45.12992477416992,46.06873321533203,1978710,42.55310821533203,0.0,0.0
46.06035232543945,46.2447624206543,45.75859069824219,45.85918045043945,1117245,42.35953140258789,0.0,0.0
45.87594223022461,46.06873321533203,45.549034118652344,45.87594223022461,1703962,42.375022888183594,0.0,0.0
45.741825103759766,46.227996826171875,45.590946197509766,45.62447738647461,1078949,42.14274978637695,0.0,0.0
45.68315124511719,46.253143310546875,45.666385650634766,45.86756134033203,1190853,42.367279052734375,0.0,0.0
45.95976638793945,46.89857482910156,45.93461990356445,46.5716667175293,1836266,43.01765823364258,0.0,0.0
46.58005142211914,47.108131408691406,46.46269989013672,46.63872528076172,1621287,43.07959747314453,0.0,0.0
46.13579177856445,46.13579177856445,45.20536422729492,45.20536422729492,2494324,41.75560760498047,0.0,0.0
45.0880126953125,46.66387176513672,44.484493255615234,46.36211013793945,3511953,42.82408905029297,0.0,0.0
46.14417266845703,46.76445770263672,46.01844024658203,46.52975845336914,2036332,42.97895431518555,0.0,0.0
46.53813934326172,46.84828186035156,45.81726837158203,46.11902618408203,1859648,42.59955978393555,0.0,0.0
46.73093032836914,47.141658782958984,46.5716667175293,46.92372131347656,1788784,43.34284210205078,0.0,0.0
46.94886779785156,47.63621139526367,46.353729248046875,47.51047897338867,1894603,43.88481521606445,0.0,0.0
47.64459228515625,48.834869384765625,47.53562545776367,48.172672271728516,2641899,44.49647903442383,0.0,0.0
48.19782257080078,48.48281478881836,47.27577590942383,47.359596252441406,2079280,43.745452880859375,0.0,0.0
