open,high,low,close,volume,adjclose,dividends
78.25,78.4000015258789,76.7699966430664,77.44999694824219,1640500,61.57331466674805,0.0
78.37000274658203,79.7300033569336,77.9000015258789,79.26000213623047,1137300,63.012264251708984,0.0
80.18000030517578,80.88999938964844,79.91999816894531,80.33000183105469,1307900,63.862911224365234,0.0
80.98999786376953,81.75,80.68000030517578,81.69000244140625,1078400,64.94415283203125,0.0
81.4000015258789,81.41999816894531,80.43000030517578,80.87999725341797,1806900,64.3001937866211,0.0
81.5999984741211,82.41999816894531,81.37000274658203,81.44000244140625,1051100,64.74539184570312,0.0
81.37000274658203,82.41000366210938,81.19000244140625,81.81999969482422,1029000,65.04749298095703,0.0
81.0,81.33000183105469,80.48999786376953,81.12000274658203,658300,64.49098205566406,0.0
82.02999877929688,83.12000274658203,81.56999969482422,83.0999984741211,533800,66.06507873535156,0.0
83.87000274658203,84.37999725341797,83.4000015258789,83.58000183105469,755100,66.44672393798828,0.0
84.54000091552734,85.0,83.54000091552734,84.91999816894531,889300,67.51200103759766,0.0
84.66000366210938,85.16999816894531,83.94999694824219,84.55999755859375,1106000,67.2258071899414,0.0
86.16999816894531,86.58000183105469,85.62999725341797,86.45999908447266,1121200,68.73632049560547,0.0
86.52999877929688,86.77999877929688,86.01000213623047,86.5999984741211,1218900,68.84764099121094,0.0
86.91999816894531,87.0,86.30999755859375,86.33000183105469,948700,68.63298797607422,0.0
86.33000183105469,86.69999694824219,85.23999786376953,85.4000015258789,984300,67.89360809326172,0.0
85.58000183105469,86.05000305175781,85.26000213623047,85.79000091552734,1031400,68.20367431640625,0.0
86.2300033569336,87.05999755859375,85.76000213623047,86.83999633789062,1289500,69.03840637207031,0.0
86.41999816894531,86.80999755859375,85.83000183105469,86.30999755859375,987100,68.61709594726562,0.0
86.33000183105469,87.47000122070312,86.23999786376953,87.36000061035156,670800,69.45184326171875,0.0
87.5999984741211,87.70999908447266,86.62000274658203,86.66999816894531,1104500,68.90328216552734,0.0
87.08999633789062,87.30000305175781,85.91999816894531,86.23999786376953,1571100,68.56143951416016,0.0
86.91000366210938,88.26000213623047,86.41999816894531,87.5999984741211,2171000,69.64264678955078,0.0
86.79000091552734,88.19000244140625,86.79000091552734,88.18000030517578,1330100,70.10374450683594,0.0
87.76000213623047,88.02999877929688,87.19000244140625,87.61000061035156,1112900,69.65058898925781,0.0
88.19999694824219,89.11000061035156,87.76000213623047,88.97000122070312,1464000,70.73179626464844,0.0
88.88999938964844,89.79000091552734,88.66000366210938,89.0,1701100,70.75566101074219,0.0
89.94999694824219,91.13999938964844,89.63999938964844,90.9800033569336,1319200,72.75485229492188,0.52
90.66999816894531,91.22000122070312,90.41999816894531,91.20999908447266,833800,72.93876647949219,0.0
90.69000244140625,91.19999694824219,90.2300033569336,91.1500015258789,760300,72.89079284667969,0.0
90.7699966430664,91.04000091552734,89.68000030517578,89.86000061035156,1140300,71.85921478271484,0.0
89.5999984741211,89.83999633789062,88.58999633789062,89.54000091552734,965700,71.60330963134766,0.0
90.4800033569336,90.7699966430664,89.02999877929688,89.91999816894531,789000,71.90718078613281,0.0
89.76000213623047,90.5199966430664,89.5,90.08000183105469,725300,72.0351333618164,0.0
89.69000244140625,90.0999984741211,88.95999908447266,89.30999755859375,1236400,71.41938781738281,0.0
89.7300033569336,90.76000213623047,89.19999694824219,90.2699966430664,606400,72.18706512451172,0.0
90.16000366210938,90.68000030517578,89.66999816894531,89.69999694824219,735900,71.73124694824219,0.0
88.9800033569336,89.01000213623047,87.5,87.80000305175781,854600,70.21186065673828,0.0
87.69999694824219,88.7300033569336,87.51000213623047,88.2300033569336,1079200,70.55575561523438,0.0
88.2300033569336,88.5999984741211,87.18000030517578,87.19999694824219,888300,69.73204803466797,0.0
87.33999633789062,88.37000274658203,86.98999786376953,88.02999877929688,825700,70.39581298828125,0.0
87.75,88.5199966430664,86.9800033569336,87.44999694824219,775400,69.9319839477539,0.0
87.87999725341797,89.25,87.52999877929688,89.02999877929688,643500,71.19547271728516,0.0
89.05000305175781,89.26000213623047,88.04000091552734,89.02999877929688,527300,71.19547271728516,0.0
89.0199966430664,89.5,88.30000305175781,88.30000305175781,648000,70.6117172241211,0.0
86.94999694824219,87.37000274658203,85.43000030517578,85.43000030517578,937700,68.31661987304688,0.0
85.44000244140625,86.79000091552734,85.23999786376953,86.13999938964844,828100,68.88439178466797,0.0
85.6500015258789,87.91999816894531,85.6500015258789,87.11000061035156,825700,69.66006469726562,0.0
87.13999938964844,87.26000213623047,85.61000061035156,86.1500015258789,976000,68.89240264892578,0.0
87.58999633789062,88.31999969482422,86.08000183105469,87.08000183105469,1001200,69.63610076904297,0.0
86.37999725341797,87.94999694824219,85.93000030517578,87.48999786376953,1256700,69.96395874023438,0.0
87.44000244140625,88.6500015258789,87.26000213623047,87.79000091552734,1101700,70.20384979248047,0.0
87.8499984741211,88.23999786376953,86.1500015258789,87.58999633789062,752900,70.0439224243164,0.0
87.8499984741211,89.01000213623047,87.83999633789062,88.9000015258789,749400,71.09149932861328,0.0
89.7699966430664,91.12000274658203,89.7300033569336,90.72000122070312,964500,72.54691314697266,0.0
90.58999633789062,91.0,90.05000305175781,90.95999908447266,752400,72.73884582519531,0.0
90.87999725341797,91.12000274658203,90.12999725341797,90.38999938964844,611900,72.28303527832031,0.0
90.7699966430664,90.8499984741211,89.93000030517578,90.80000305175781,705700,72.61090850830078,0.0
92.08999633789062,92.63999938964844,91.69000244140625,92.55999755859375,1158200,74.01832580566406,0.0
