open,high,low,close,volume,adjclose
41.900001525878906,42.560001373291016,40.81999969482422,41.25,7072100,41.25
42.04999923706055,44.88999938964844,42.040000915527344,44.47999954223633,10189400,44.47999954223633
45.38999938964844,46.150001525878906,45.0,45.119998931884766,7361400,45.119998931884766
45.77000045776367,45.81999969482422,44.439998626708984,44.5,4835000,44.5
44.83000183105469,45.849998474121094,44.119998931884766,44.810001373291016,12726100,44.810001373291016
45.380001068115234,47.439998626708984,45.279998779296875,46.310001373291016,6354300,46.310001373291016
46.099998474121094,47.43000030517578,44.650001525878906,45.16999816894531,4999000,45.16999816894531
44.970001220703125,45.970001220703125,44.709999084472656,45.54999923706055,2531800,45.54999923706055
46.290000915527344,46.79999923706055,45.5,46.400001525878906,3521200,46.400001525878906
46.79999923706055,47.56999969482422,45.599998474121094,46.060001373291016,4282700,46.060001373291016
46.20000076293945,46.54999923706055,44.75,44.91999816894531,4031800,44.91999816894531
44.81999969482422,45.66999816894531,44.16999816894531,44.650001525878906,3525600,44.650001525878906
45.34000015258789,46.70000076293945,44.900001525878906,46.470001220703125,4084900,46.470001220703125
46.470001220703125,48.650001525878906,46.29999923706055,47.650001525878906,5875500,47.650001525878906
48.90999984741211,51.0,48.84000015258789,50.27000045776367,7965400,50.27000045776367
50.0,51.599998474121094,48.689998626708984,48.90999984741211,8085100,48.90999984741211
49.27000045776367,49.81999969482422,48.33000183105469,49.060001373291016,3891900,49.060001373291016
49.310001373291016,50.16999816894531,48.599998474121094,48.86000061035156,3292200,48.86000061035156
48.650001525878906,48.91999816894531,47.70000076293945,48.310001373291016,2931000,48.310001373291016
48.560001373291016,50.0,48.38999938964844,49.04999923706055,3713700,49.04999923706055
49.58000183105469,50.45000076293945,47.959999084472656,48.0,4259800,48.0
49.0,49.0099983215332,46.29999923706055,46.7599983215332,4316300,46.7599983215332
46.81999969482422,47.619998931884766,46.47999954223633,47.540000915527344,3343200,47.540000915527344
46.9900016784668,47.93000030517578,46.81999969482422,47.54999923706055,2424100,47.54999923706055
48.09000015258789,48.45000076293945,47.220001220703125,47.29999923706055,2584700,47.29999923706055
47.380001068115234,48.939998626708984,47.209999084472656,48.47999954223633,4095600,48.47999954223633
48.59000015258789,49.75,48.2599983215332,49.220001220703125,4165900,49.220001220703125
49.63999938964844,49.900001525878906,47.83000183105469,48.150001525878906,3486800,48.150001525878906
48.029998779296875,48.29999923706055,46.939998626708984,47.29999923706055,3354100,47.29999923706055
47.459999084472656,48.720001220703125,47.40999984741211,47.86000061035156,3074300,47.86000061035156
48.20000076293945,48.45000076293945,45.79999923706055,46.75,8972000,46.75
42.16999816894531,42.25,39.84000015258789,40.470001220703125,19931900,40.470001220703125
40.90999984741211,41.40999984741211,40.08000183105469,40.5099983215332,5514200,40.5099983215332
40.54999923706055,41.189998626708984,40.52000045776367,41.02000045776367,3486700,41.02000045776367
40.880001068115234,41.5,40.52000045776367,40.56999969482422,3240700,40.56999969482422
40.38999938964844,40.790000915527344,38.630001068115234,38.88999938964844,7554900,38.88999938964844
39.0099983215332,39.810001373291016,38.650001525878906,38.84000015258789,3965100,38.84000015258789
38.40999984741211,38.47999954223633,37.31999969482422,37.630001068115234,4416800,37.630001068115234
37.70000076293945,38.56999969482422,37.630001068115234,38.15999984741211,4538800,38.15999984741211
38.290000915527344,38.45000076293945,37.029998779296875,37.09000015258789,3605100,37.09000015258789
37.29999923706055,38.66999816894531,37.09000015258789,38.52000045776367,3439900,38.52000045776367
38.27000045776367,39.13999938964844,37.9900016784668,38.54999923706055,3820500,38.54999923706055
39.099998474121094,39.79999923706055,38.779998779296875,39.02000045776367,2457000,39.02000045776367
40.13999938964844,40.13999938964844,38.61000061035156,38.970001220703125,3322600,38.970001220703125
39.130001068115234,39.459999084472656,38.400001525878906,38.779998779296875,2926800,38.779998779296875
38.06999969482422,38.189998626708984,36.72999954223633,36.84000015258789,4033800,36.84000015258789
36.7599983215332,37.56999969482422,36.599998474121094,36.91999816894531,2562500,36.91999816894531
36.959999084472656,38.06999969482422,36.849998474121094,37.52000045776367,2606200,37.52000045776367
37.709999084472656,37.880001068115234,36.619998931884766,36.720001220703125,2730900,36.720001220703125
37.150001525878906,37.400001525878906,36.619998931884766,36.869998931884766,2998700,36.869998931884766
36.849998474121094,36.97999954223633,35.59000015258789,36.470001220703125,4059000,36.470001220703125
36.58000183105469,38.470001220703125,36.58000183105469,38.36000061035156,4805100,38.36000061035156
38.68000030517578,38.7599983215332,36.83000183105469,37.45000076293945,4152000,37.45000076293945
37.41999816894531,38.630001068115234,37.27000045776367,38.2400016784668,3108500,38.2400016784668
38.83000183105469,39.83000183105469,38.720001220703125,39.72999954223633,4828400,39.72999954223633
39.59000015258789,40.400001525878906,39.400001525878906,39.599998474121094,4030000,39.599998474121094
39.79999923706055,40.18000030517578,38.29999923706055,38.34000015258789,3387000,38.34000015258789
38.41999816894531,38.599998474121094,37.880001068115234,38.220001220703125,2149100,38.220001220703125
38.630001068115234,39.4900016784668,38.369998931884766,38.47999954223633,2870800,38.47999954223633
38.529998779296875,38.93000030517578,38.029998779296875,38.5099983215332,2038800,38.5099983215332
38.84000015258789,39.709999084472656,38.470001220703125,39.5,3473800,39.5
39.93000030517578,40.56999969482422,39.529998779296875,39.83000183105469,3520900,39.83000183105469
39.90999984741211,41.06999969482422,38.93000030517578,39.02000045776367,4264700,39.02000045776367
39.08000183105469,39.63999938964844,38.310001373291016,38.779998779296875,2914500,38.779998779296875
38.709999084472656,39.75,38.20000076293945,39.040000915527344,2307700,39.040000915527344
