open,high,low,close,volume,adjclose
75.37000274658203,75.87999725341797,74.37000274658203,74.93000030517578,119500,74.93000030517578
75.43000030517578,75.73999786376953,73.5199966430664,74.41000366210938,130300,74.41000366210938
74.86000061035156,75.80999755859375,74.58000183105469,75.12000274658203,82100,75.12000274658203
75.80000305175781,76.97000122070312,75.66999816894531,76.75,113100,76.75
76.4800033569336,77.91999816894531,76.4800033569336,77.3499984741211,379000,77.3499984741211
77.72000122070312,78.86000061035156,77.55000305175781,77.66999816894531,149700,77.66999816894531
77.66999816894531,78.26000213623047,76.69000244140625,76.91999816894531,174800,76.91999816894531
76.69999694824219,77.62000274658203,76.26000213623047,77.33999633789062,50900,77.33999633789062
78.36000061035156,79.91000366210938,77.98999786376953,79.29000091552734,117600,79.29000091552734
79.83000183105469,79.98999786376953,79.26000213623047,79.61000061035156,118900,79.61000061035156
80.12999725341797,80.5199966430664,79.69999694824219,80.05999755859375,112800,80.05999755859375
79.93000030517578,80.48999786376953,79.55000305175781,79.97000122070312,76000,79.97000122070312
80.88999938964844,80.88999938964844,80.06999969482422,80.36000061035156,117700,80.36000061035156
80.6500015258789,81.56999969482422,79.83000183105469,79.95999908447266,104900,79.95999908447266
79.98999786376953,80.73999786376953,79.87000274658203,80.3499984741211,98700,80.3499984741211
80.41999816894531,80.41999816894531,79.05999755859375,79.69999694824219,75200,79.69999694824219
80.0199966430664,80.27999877929688,79.29000091552734,79.68000030517578,91900,79.68000030517578
79.69000244140625,80.87999725341797,79.69000244140625,80.33999633789062,110000,80.33999633789062
80.30999755859375,80.62000274658203,80.12999725341797,80.44000244140625,89500,80.44000244140625
80.44999694824219,81.22000122070312,80.1500015258789,80.91000366210938,126600,80.91000366210938
81.30999755859375,82.19000244140625,81.08999633789062,81.2699966430664,114000,81.2699966430664
81.38999938964844,81.86000061035156,80.93000030517578,81.19999694824219,164100,81.19999694824219
81.0199966430664,81.83999633789062,80.7300033569336,81.25,359700,81.25
80.66999816894531,81.06999969482422,80.33000183105469,80.98999786376953,177300,80.98999786376953
80.66000366210938,81.26000213623047,80.38999938964844,80.91000366210938,346900,80.91000366210938
80.9000015258789,81.30000305175781,80.13999938964844,80.69000244140625,115700,80.69000244140625
80.62000274658203,81.19999694824219,80.12999725341797,80.16999816894531,148100,80.16999816894531
80.86000061035156,82.58000183105469,80.73999786376953,82.43000030517578,149700,82.43000030517578
82.08999633789062,83.29000091552734,81.63999938964844,82.31999969482422,187100,82.31999969482422
82.11000061035156,83.47000122070312,82.11000061035156,82.94000244140625,137800,82.94000244140625
83.5199966430664,83.5199966430664,82.05000305175781,82.2699966430664,90600,82.2699966430664
81.97000122070312,82.2300033569336,81.4800033569336,81.83000183105469,61100,81.83000183105469
82.08000183105469,82.76000213623047,81.77999877929688,81.97000122070312,89400,81.97000122070312
81.81999969482422,81.9800033569336,81.06999969482422,81.66999816894531,73300,81.66999816894531
81.05999755859375,81.58999633789062,80.91999816894531,81.33000183105469,82500,81.33000183105469
81.16999816894531,81.86000061035156,81.0,81.48999786376953,91800,81.48999786376953
81.30000305175781,81.66000366210938,80.61000061035156,81.1500015258789,115800,81.1500015258789
80.5,80.5,79.58999633789062,79.9800033569336,95600,79.9800033569336
79.81999969482422,81.0999984741211,79.80999755859375,80.30999755859375,97400,80.30999755859375
80.44999694824219,80.6500015258789,79.31999969482422,79.33999633789062,69100,79.33999633789062
79.66000366210938,80.83999633789062,78.87000274658203,80.3499984741211,72900,80.3499984741211
79.93000030517578,80.31999969482422,79.27999877929688,79.5,61000,79.5
79.68000030517578,80.5999984741211,79.2699966430664,80.0999984741211,86400,80.0999984741211
80.0999984741211,80.79000091552734,80.0,80.6500015258789,121800,80.6500015258789
80.56999969482422,80.93000030517578,79.7300033569336,79.76000213623047,80300,79.76000213623047
78.66999816894531,79.55000305175781,77.72000122070312,77.80000305175781,55900,77.80000305175781
77.77999877929688,78.73999786376953,77.41000366210938,78.31999969482422,87100,78.31999969482422
78.05999755859375,79.33000183105469,77.83999633789062,78.58999633789062,71800,78.58999633789062
78.44000244140625,78.48999786376953,76.95999908447266,77.16999816894531,122600,77.16999816894531
78.0999984741211,79.26000213623047,76.97000122070312,78.0,152200,78.0
78.05000305175781,79.3499984741211,78.05000305175781,79.05000305175781,78300,79.05000305175781
79.18000030517578,79.86000061035156,78.76000213623047,79.55999755859375,116600,79.55999755859375
80.16000366210938,80.16000366210938,77.51000213623047,79.38999938964844,56700,79.38999938964844
79.68000030517578,81.31999969482422,79.68000030517578,80.88999938964844,93200,80.88999938964844
81.1500015258789,82.19999694824219,80.45999908447266,82.13999938964844,98500,82.13999938964844
81.8499984741211,82.7699966430664,81.73999786376953,82.3499984741211,58600,82.3499984741211
82.22000122070312,82.58999633789062,81.95999908447266,82.18000030517578,67400,82.18000030517578
82.66999816894531,83.12000274658203,82.08000183105469,82.76000213623047,70700,82.76000213623047
84.05999755859375,84.05999755859375,83.0,83.55999755859375,59300,83.55999755859375
83.23999786376953,85.95999908447266,83.05000305175781,85.94999694824219,143400,85.94999694824219
85.75,87.0999984741211,84.58000183105469,86.66000366210938,137800,86.66000366210938
86.94000244140625,86.94000244140625,85.58999633789062,85.7699966430664,73700,85.7699966430664
86.11000061035156,86.30000305175781,84.58999633789062,84.98999786376953,216500,84.98999786376953
85.0,85.16999816894531,84.19000244140625,84.63999938964844,87400,84.63999938964844
84.48999786376953,85.54000091552734,83.30999755859375,85.01000213623047,82200,85.01000213623047
84.88999938964844,85.33000183105469,84.12999725341797,84.29000091552734,66400,84.29000091552734
